"COMIDv2_JR","lat","lon","samp_year","STATE_AB","obs_spec","HU4_ZoneID","HU8_ZoneID","HU12_ZoneID","exp_rich","StreamOrde","order_class","samp_length","width.x","width.y","width","area"
1737634,44.99554154,-69.0523364,2007,"ME",7,"HU4_2","HU8_12","HU12_18437",7,3,"MID",44,8,NA,8,0.000352
2676646,44.75106539,-67.24848556,2008,"ME",2,"HU4_3","HU8_26","HU12_17829",2,1,"HW",50,2.06,NA,2.06,0.000103
2679970,44.65428219,-68.09200412,2008,"ME",2,"HU4_3","HU8_14","HU12_17767",2,1,"HW",48,2.13,NA,2.13,0.00010224
3320142,44.97926808,-69.96049336,2008,"ME",5,"HU4_4","HU8_13","HU12_18113",5,2,"HW",50,4,NA,4,2e-04
3323330,44.76397135,-70.01637031,2008,"ME",2,"HU4_4","HU8_13","HU12_18131",2,2,"HW",50,8.1,NA,8.1,0.000405
3323068,44.9976368,-70.17089394,2007,"ME",2,"HU4_4","HU8_13","HU12_18103",2,1,"HW",50,3.6,NA,3.6,0.00018
3319654,45.0226508,-70.26216807,2007,"ME",3,"HU4_4","HU8_13","HU12_18104",3,1,"HW",50,2.5,NA,2.5,0.000125
3323072,44.99674972,-70.28701195,2007,"ME",2,"HU4_4","HU8_13","HU12_18104",2,2,"HW",50,7.6,NA,7.6,0.00038
3319670,45.04657817,-70.09541812,2008,"ME",4,"HU4_4","HU8_13","HU12_18111",4.483,1,"HW",50,3.3,NA,3.3,0.000165
5197640,45.36376129,-68.00299065,2007,"ME",2,"HU4_3","HU8_9","HU12_18204",2,1,"HW",36,1.7,NA,1.7,6.12e-05
6719079,44.00886764,-70.53652358,2007,"ME",2,"HU4_8","HU8_20","HU12_16447",2,2,"HW",NA,NA,NA,NA,NA
6720409,43.99817753,-70.57208738,2007,"ME",2,"HU4_8","HU8_20","HU12_16447",2,3,"MID",NA,NA,20.56,20.56,NA
19333177,45.03547228,-70.9793405,2007,"ME",3,"HU4_6","HU8_19","HU12_17838",3,1,"HW",50,4.4,NA,4.4,0.00022
19333867,44.64239424,-70.98252192,2008,"ME",2,"HU4_6","HU8_19","HU12_20292",2,1,"HW",50,4.8,NA,4.8,0.00024
166174041,45.48937582,-67.6118396,2008,"ME",5,"HU4_3","HU8_9","HU12_18216",5,3,"MID",50,15,NA,15,0.00075
849,46.21568803,-68.36306736,2007,"ME",3,"HU4_2","HU8_8","HU12_18300",3,2,"HW",50,3,NA,3,0.00015
865,46.18702893,-68.39583915,2008,"ME",5,"HU4_2","HU8_8","HU12_18299",5,1,"HW",50,3.2,NA,3.2,0.00016
873,46.18997739,-68.36196943,2007,"ME",2,"HU4_2","HU8_8","HU12_18300",2,2,"HW",53,10,NA,10,0.00053
881,46.18568609,-68.41022366,2008,"ME",5,"HU4_2","HU8_8","HU12_18299",5.246,1,"HW",50,3.7,NA,3.7,0.000185
883,46.17784571,-68.25621552,2007,"ME",2,"HU4_2","HU8_8","HU12_18301",2,1,"HW",50,2,NA,2,1e-04
901,46.16795548,-68.39782525,2008,"ME",5,"HU4_2","HU8_8","HU12_18299",5,3,"MID",50,8.3,NA,8.3,0.000415
927,46.15416499,-68.30172549,2007,"ME",3,"HU4_2","HU8_8","HU12_18301",3,2,"HW",50,10,NA,10,5e-04
941,46.14538523,-68.4292614,2008,"ME",6,"HU4_2","HU8_8","HU12_18299",6,1,"HW",50,5.8,NA,5.8,0.00029
947,46.14201766,-68.20685118,2008,"ME",2,"HU4_2","HU8_8","HU12_18312",2,1,"HW",50,NA,NA,NA,NA
1015,46.06547347,-68.46877584,2007,"ME",6,"HU4_2","HU8_8","HU12_18303",6,1,"HW",52,2.6,NA,2.6,0.0001352
1019,46.06542699,-68.45694338,2007,"ME",3,"HU4_2","HU8_8","HU12_18303",3,2,"HW",59,3.7,NA,3.7,0.0002183
1101,46.00191566,-68.53510317,2007,"ME",5,"HU4_2","HU8_8","HU12_18305",5,1,"HW",53,3.2,NA,3.2,0.0001696
1115,46.00146229,-68.47533419,2007,"ME",6,"HU4_2","HU8_8","HU12_18305",6,2,"HW",59,4.6,NA,4.6,0.0002714
1273,46.20177194,-68.28475679,2007,"ME",4,"HU4_2","HU8_8","HU12_18301",4,1,"HW",50,3.7,NA,3.7,0.000185
1291,46.14813269,-68.48954254,2008,"ME",3,"HU4_2","HU8_8","HU12_18299",3,1,"HW",55,3.46,NA,3.46,0.0001903
1667,45.84176266,-67.8588168,2007,"ME",6,"HU4_2","HU8_8","HU12_18317",6,2,"HW",52,1.9,NA,1.9,9.88e-05
1689,45.7136444,-67.93330824,2007,"ME",5,"HU4_2","HU8_8","HU12_18323",5,1,"HW",50,3,NA,3,0.00015
1697,45.66410761,-67.86246157,2007,"ME",7,"HU4_2","HU8_8","HU12_18323",7,1,"HW",50,3,NA,3,0.00015
1715,45.57986289,-67.96779969,2007,"ME",5,"HU4_2","HU8_8","HU12_18322",5,1,"HW",50,1.9,NA,1.9,9.5e-05
1819,45.84038963,-67.92595698,2007,"ME",8,"HU4_2","HU8_8","HU12_18317",8.497,2,"HW",56,3.1,NA,3.1,0.0001736
1823,45.8417575,-67.91358979,2007,"ME",8,"HU4_2","HU8_8","HU12_18317",8,2,"HW",54,2.8,NA,2.8,0.0001512
1837,45.84446091,-67.95046775,2007,"ME",5,"HU4_2","HU8_8","HU12_18317",5,1,"HW",43,1.1,NA,1.1,4.73e-05
1841,45.8059106,-67.94506321,2007,"ME",3,"HU4_2","HU8_8","HU12_18317",3,3,"MID",75,12,NA,12,9e-04
1855,45.7186374,-67.98156485,2007,"ME",4,"HU4_2","HU8_8","HU12_18323",4,3,"MID",60,13.2,NA,13.2,0.000792
1857,45.69578679,-67.90059464,2007,"ME",7,"HU4_2","HU8_8","HU12_18323",9.962,2,"HW",48,3.8,NA,3.8,0.0001824
1859,45.70267994,-67.88453352,2007,"ME",5,"HU4_2","HU8_8","HU12_18323",5,1,"HW",50,3,NA,3,0.00015
2791,45.9401668,-68.45977849,2007,"ME",2,"HU4_2","HU8_8","HU12_18335",2,1,"HW",48,2.6,NA,2.6,0.0001248
2799,45.93222867,-68.26831112,2007,"ME",5,"HU4_2","HU8_8","HU12_18304",5,2,"HW",60,5.9,NA,5.9,0.000354
2815,45.93649598,-68.45453757,2007,"ME",5,"HU4_2","HU8_8","HU12_18335",5,2,"HW",58,4.9,NA,4.9,0.0002842
2833,45.91865165,-68.45435529,2007,"ME",7,"HU4_2","HU8_8","HU12_18335",7.979,2,"HW",50,3,NA,3,0.00015
2853,45.9080203,-68.18823271,2007,"ME",7,"HU4_2","HU8_8","HU12_18306",7,1,"HW",49,4.4,NA,4.4,0.0002156
2855,45.90165987,-68.26803574,2007,"ME",6,"HU4_2","HU8_8","HU12_18304",6,2,"HW",50,6,NA,6,3e-04
2857,45.89897511,-68.27570288,2007,"ME",6,"HU4_2","HU8_8","HU12_18304",6,1,"HW",50,3.1,NA,3.1,0.000155
2899,45.86181561,-68.05009561,2007,"ME",4,"HU4_2","HU8_8","HU12_18310",4,3,"MID",51,9.5,NA,9.5,0.0004845
2959,45.80016207,-68.37506779,2007,"ME",10,"HU4_2","HU8_8","HU12_18341",15.95,1,"HW",54,1.7,NA,1.7,9.18e-05
2975,45.78545658,-68.0682136,2007,"ME",4,"HU4_2","HU8_8","HU12_18318",4,1,"HW",45,2,NA,2,9e-05
2979,45.78635219,-68.20817348,2007,"ME",5,"HU4_2","HU8_8","HU12_18340",5,1,"HW",52,3.7,NA,3.7,0.0001924
3041,45.72859525,-68.37241723,2008,"ME",3,"HU4_2","HU8_8","HU12_18338",3,1,"HW",50,3.7,NA,3.7,0.000185
3043,45.73079998,-68.38550069,2008,"ME",4,"HU4_2","HU8_8","HU12_18338",4,2,"HW",50,4.1,NA,4.1,0.000205
3049,45.72893316,-68.32354457,2007,"ME",3,"HU4_2","HU8_8","HU12_18341",3,1,"HW",50,2.8,NA,2.8,0.00014
3067,45.70886222,-68.31475715,2007,"ME",5,"HU4_2","HU8_8","HU12_18341",5.484,1,"HW",50,4,NA,4,2e-04
3071,45.70262327,-68.29224526,2007,"ME",6,"HU4_2","HU8_8","HU12_18341",6,2,"HW",50,3.7,NA,3.7,0.000185
3089,45.69757706,-68.11592447,2007,"ME",6,"HU4_2","HU8_8","HU12_18329",6,2,"HW",79,6.6,NA,6.6,0.0005214
3091,45.69609996,-68.12239322,2007,"ME",4,"HU4_2","HU8_8","HU12_18329",4,1,"HW",60,2.4,NA,2.4,0.000144
3109,45.74234323,-68.15996005,2007,"ME",5,"HU4_2","HU8_8","HU12_18325",5,3,"MID",50,2.4,NA,2.4,0.00012
3115,45.6710248,-68.15661998,2007,"ME",4,"HU4_2","HU8_8","HU12_18325",4,1,"HW",51,4,NA,4,0.000204
3181,45.55519144,-68.29657479,2007,"ME",5,"HU4_2","HU8_8","HU12_18345",5.485,1,"HW",40,3.9,NA,3.9,0.000156
3327,45.9797404,-68.31889147,2007,"ME",3,"HU4_2","HU8_8","HU12_18304",3,2,"HW",53,3.1,NA,3.1,0.0001643
3349,45.93715086,-68.36121871,2007,"ME",6,"HU4_2","HU8_8","HU12_18336",6.975,1,"HW",51,3.1,NA,3.1,0.0001581
3375,45.8809212,-68.10514313,2007,"ME",6,"HU4_2","HU8_8","HU12_18310",6.491,1,"HW",50,4.2,NA,4.2,0.00021
3385,45.86333794,-68.05775838,2007,"ME",8,"HU4_2","HU8_8","HU12_18310",8,2,"HW",50,9.6,NA,9.6,0.00048
3391,45.84245916,-68.37088175,2007,"ME",6,"HU4_2","HU8_8","HU12_18337",6.49,2,"HW",67,12,NA,12,0.000804
3419,45.78803692,-68.22789086,2007,"ME",6,"HU4_2","HU8_8","HU12_18340",6,2,"HW",69,7.5,NA,7.5,0.0005175
3445,45.73768436,-68.23206143,2007,"ME",5,"HU4_2","HU8_8","HU12_18340",5,1,"HW",49,9,NA,9,0.000441
3451,45.74024496,-68.21899609,2007,"ME",4,"HU4_2","HU8_8","HU12_18340",4,2,"HW",50,2.5,NA,2.5,0.000125
3455,45.72783686,-68.08027219,2007,"ME",6,"HU4_2","HU8_8","HU12_18327",6,1,"HW",53,6,NA,6,0.000318
3457,45.70406789,-68.05077532,2007,"ME",4,"HU4_2","HU8_8","HU12_18327",4,2,"HW",60,5,NA,5,3e-04
3459,45.67827711,-68.27871921,2007,"ME",4,"HU4_2","HU8_8","HU12_18341",4,1,"HW",57,3.1,NA,3.1,0.0001767
3469,45.64002391,-68.2526659,2007,"ME",6,"HU4_2","HU8_8","HU12_18340",6,3,"MID",73,8.7,NA,8.7,0.0006351
3473,45.64263851,-68.20169745,2007,"ME",9,"HU4_2","HU8_8","HU12_18333",9,1,"HW",50,6.4,NA,6.4,0.00032
3503,45.52982161,-68.25274424,2007,"ME",4,"HU4_2","HU8_8","HU12_18345",4,2,"HW",40,5,NA,5,2e-04
3517,45.92125497,-68.02905229,2007,"ME",6,"HU4_2","HU8_8","HU12_18315",6,2,"HW",54,18,NA,18,0.000972
3587,45.94809465,-68.2362001,2007,"ME",4,"HU4_2","HU8_8","HU12_18306",4,1,"HW",52,8.1,NA,8.1,0.0004212
3915,45.5084443,-68.28625993,2007,"ME",6,"HU4_2","HU8_8","HU12_18345",6.481,1,"HW",51,5,NA,5,0.000255
3953,45.96127578,-68.29707974,2007,"ME",6,"HU4_2","HU8_8","HU12_18304",6.979,2,"HW",62,7.8,NA,7.8,0.0004836
5547,45.47479543,-68.00883678,2007,"ME",4,"HU4_2","HU8_8","HU12_18320",4,2,"HW",56,4.2,NA,4.2,0.0002352
5633,45.36706554,-68.33237933,2008,"ME",4,"HU4_2","HU8_8","HU12_18342",4,1,"HW",50,4.7,NA,4.7,0.000235
6047,45.40790622,-68.12515627,2006,"ME",6,"HU4_2","HU8_8","HU12_18326",6,2,"HW",50,6,NA,6,3e-04
718158,46.76827431,-69.45659153,2008,"ME",3,"HU4_1","HU8_2","HU12_17872",3,1,"HW",50,2.03,NA,2.03,0.0001015
718316,46.67696608,-69.34257444,2008,"ME",2,"HU4_1","HU8_2","HU12_17863",2,2,"HW",50,NA,NA,NA,NA
718890,46.7478139,-69.51381874,2008,"ME",2,"HU4_1","HU8_2","HU12_17857",2,1,"HW",50,3.2,NA,3.2,0.00016
718892,46.7339382,-69.49349197,2008,"ME",4,"HU4_1","HU8_2","HU12_17857",4,2,"HW",50,5.3,NA,5.3,0.000265
718904,46.73110175,-69.54579114,2008,"ME",3,"HU4_1","HU8_2","HU12_17857",3,1,"HW",50,2.5,NA,2.5,0.000125
718968,46.5417957,-69.35438037,2008,"ME",2,"HU4_1","HU8_2","HU12_17861",2,1,"HW",50,2.4,NA,2.4,0.00012
720030,46.3169371,-69.20497678,2008,"ME",3,"HU4_1","HU8_2","HU12_17842",3,2,"HW",45,5.5,NA,5.5,0.0002475
720058,46.43516715,-69.43824852,2008,"ME",3,"HU4_1","HU8_2","HU12_17845",3,2,"HW",NA,NA,NA,NA,NA
802615,47.09916476,-68.259343,2007,"ME",4,"HU4_1","HU8_4","HU12_17963",4,1,"HW",50,2.1,NA,2.1,0.000105
802639,47.04143115,-68.23589185,2007,"ME",3,"HU4_1","HU8_4","HU12_17963",3,2,"HW",50,4.2,NA,4.2,0.00021
802945,46.78098958,-67.8207593,2007,"ME",4,"HU4_1","HU8_4","HU12_17742",4,1,"HW",50,2.6,NA,2.6,0.00013
802955,46.75696021,-67.80040869,2007,"ME",8,"HU4_1","HU8_4","HU12_17739",8.247,1,"HW",50,1.2,NA,1.2,6e-05
802981,46.70759581,-67.79940834,2007,"ME",6,"HU4_1","HU8_4","HU12_17739",6.486,2,"HW",50,7,NA,7,0.00035
802989,46.69078473,-67.80818848,2007,"ME",3,"HU4_1","HU8_4","HU12_17739",3,2,"HW",50,4,NA,4,2e-04
803119,46.74684222,-67.97164885,2007,"ME",2,"HU4_1","HU8_4","HU12_17960",2,1,"HW",50,9.7,NA,9.7,0.000485
803487,46.99718617,-68.02573364,2007,"ME",3,"HU4_1","HU8_4","HU12_17966",3,3,"MID",50,8.2,NA,8.2,0.00041
803645,46.84962937,-68.18231029,2007,"ME",2,"HU4_1","HU8_4","HU12_17952",2,1,"HW",50,1.6,NA,1.6,8e-05
803671,46.8193777,-68.15680926,2007,"ME",3,"HU4_1","HU8_4","HU12_17952",3,2,"HW",50,4.5,NA,4.5,0.000225
803747,46.75643228,-68.06386365,2007,"ME",5,"HU4_1","HU8_4","HU12_17960",5,1,"HW",50,13.5,NA,13.5,0.000675
803749,46.78263639,-68.05927805,2007,"ME",2,"HU4_1","HU8_4","HU12_17960",2,1,"HW",50,5.2,NA,5.2,0.00026
804393,46.56079949,-68.09284397,2007,"ME",6,"HU4_1","HU8_4","HU12_17956",6,1,"HW",25,NA,NA,NA,NA
804509,46.55171995,-68.78453985,2008,"ME",5,"HU4_1","HU8_4","HU12_17916",5,2,"HW",50,2.1,NA,2.1,0.000105
804621,46.50088596,-68.10904998,2007,"ME",6,"HU4_1","HU8_4","HU12_17953",6.488,2,"HW",50,3.7,NA,3.7,0.000185
804787,46.91900466,-68.29385775,2007,"ME",5,"HU4_1","HU8_4","HU12_17964",5.485,2,"HW",35,4.7,NA,4.7,0.0001645
804799,46.87869084,-68.23870584,2007,"ME",7,"HU4_1","HU8_4","HU12_17952",7,2,"HW",50,5.7,NA,5.7,0.000285
804957,46.65182266,-68.12233824,2007,"ME",4,"HU4_1","HU8_4","HU12_17957",4.488,1,"HW",50,2.7,NA,2.7,0.000135
804971,46.6386037,-68.12992497,2007,"ME",4,"HU4_1","HU8_4","HU12_17957",4,1,"HW",50,5.3,NA,5.3,0.000265
804983,46.60373838,-68.12535894,2007,"ME",3,"HU4_1","HU8_4","HU12_17957",3,2,"HW",50,5.7,NA,5.7,0.000285
804995,46.63044105,-68.10864642,2007,"ME",4,"HU4_1","HU8_4","HU12_17957",4,2,"HW",50,12.8,NA,12.8,0.00064
804997,46.61223353,-68.15820274,2007,"ME",4,"HU4_1","HU8_4","HU12_17957",4,1,"HW",50,3.6,NA,3.6,0.00018
806775,46.49073344,-68.83778537,2008,"ME",2,"HU4_1","HU8_4","HU12_17920",2,1,"HW",40,2.06,NA,2.06,8.24e-05
806831,46.45991607,-68.93248092,2008,"ME",2,"HU4_1","HU8_4","HU12_17918",2,1,"HW",50,1.9,NA,1.9,9.5e-05
806869,46.44180772,-68.82568264,2008,"ME",2,"HU4_1","HU8_4","HU12_17920",2,1,"HW",50,3.8,NA,3.8,0.00019
806887,46.45641853,-68.94446862,2008,"ME",4,"HU4_1","HU8_4","HU12_17918",4,1,"HW",50,4.9,NA,4.9,0.000245
806913,46.4203483,-68.79194332,2008,"ME",4,"HU4_1","HU8_4","HU12_17920",4.49,4,"MID",50,19.4,NA,19.4,0.00097
806921,46.41661521,-68.77846562,2008,"ME",8,"HU4_1","HU8_4","HU12_17919",8,3,"MID",50,6.06,NA,6.06,0.000303
806935,46.41174317,-68.81680786,2008,"ME",4,"HU4_1","HU8_4","HU12_17920",4,1,"HW",50,3.56,NA,3.56,0.000178
806977,46.41728381,-68.41847346,2007,"ME",4,"HU4_1","HU8_4","HU12_17933",4,2,"HW",50,5.1,NA,5.1,0.000255
807041,46.38067176,-68.45416466,2007,"ME",4,"HU4_1","HU8_4","HU12_17922",4,1,"HW",50,4,NA,4,2e-04
807061,46.37703769,-68.30187788,2007,"ME",4,"HU4_1","HU8_4","HU12_17928",4,1,"HW",50,4,NA,4,2e-04
807101,46.3476513,-68.31776799,2007,"ME",4,"HU4_1","HU8_4","HU12_17928",4,2,"HW",50,4.7,NA,4.7,0.000235
807119,46.34770552,-68.41968317,2007,"ME",6,"HU4_1","HU8_4","HU12_17922",6,1,"HW",30,3,NA,3,9e-05
807135,46.33666881,-68.46616914,2007,"ME",5,"HU4_1","HU8_4","HU12_17922",5.485,1,"HW",50,3.5,NA,3.5,0.000175
807139,46.34591428,-68.4514264,2007,"ME",6,"HU4_1","HU8_4","HU12_17922",6,2,"HW",50,10,NA,10,5e-04
807161,46.31987561,-68.17472121,2007,"ME",7,"HU4_1","HU8_4","HU12_17925",7,2,"HW",54,6.9,NA,6.9,0.0003726
807175,46.32730293,-68.33761389,2007,"ME",3,"HU4_1","HU8_4","HU12_17928",3,1,"HW",50,1,NA,1,5e-05
807237,46.28897068,-68.96925527,2009,"ME",5,"HU4_1","HU8_4","HU12_17909",5.988,2,"HW",50,6.9,NA,6.9,0.000345
807245,46.28613917,-68.07669348,2008,"ME",2,"HU4_1","HU8_4","HU12_17924",2,1,"HW",50,2.36,NA,2.36,0.000118
807283,46.30806023,-68.14262967,2008,"ME",3,"HU4_1","HU8_4","HU12_17924",3,1,"HW",50,3.26,NA,3.26,0.000163
807301,46.26980705,-68.97570153,2009,"ME",5,"HU4_1","HU8_4","HU12_17909",5,2,"HW",50,5.5,NA,5.5,0.000275
807329,46.26230959,-68.08260364,2008,"ME",3,"HU4_1","HU8_4","HU12_17924",3,1,"HW",50,4,NA,4,2e-04
807507,46.44932165,-68.74785777,2008,"ME",3,"HU4_1","HU8_4","HU12_17919",3,1,"HW",50,5.1,NA,5.1,0.000255
807513,46.42848902,-68.74470704,2008,"ME",7,"HU4_1","HU8_4","HU12_17919",7.988,2,"HW",50,8.03,NA,8.03,0.0004015
807519,46.41523849,-68.23698462,2008,"ME",2,"HU4_1","HU8_4","HU12_17926",2,1,"HW",40,7.4,NA,7.4,0.000296
807521,46.42458111,-68.12431653,2007,"ME",3,"HU4_1","HU8_4","HU12_17953",3,1,"HW",48,4.8,NA,4.8,0.0002304
807557,46.34355328,-68.23516156,2008,"ME",2,"HU4_1","HU8_4","HU12_17926",2,2,"HW",50,5.7,NA,5.7,0.000285
807597,46.25307033,-68.08756139,2008,"ME",3,"HU4_1","HU8_4","HU12_17924",3,1,"HW",50,2.76,NA,2.76,0.000138
807603,46.25732288,-68.42213661,2007,"ME",3,"HU4_1","HU8_4","HU12_17922",3,1,"HW",50,3.1,NA,3.1,0.000155
807613,46.23413119,-68.20477437,2008,"ME",3,"HU4_1","HU8_4","HU12_17923",3,1,"HW",50,3.3,NA,3.3,0.000165
808309,46.47192452,-69.01432745,2008,"ME",2,"HU4_1","HU8_4","HU12_17912",2,1,"HW",50,4.8,NA,4.8,0.00024
808329,46.43455499,-69.06879937,2008,"ME",9,"HU4_1","HU8_4","HU12_17912",9.246,2,"HW",50,9.7,NA,9.7,0.000485
808331,46.42536056,-69.12730817,2008,"ME",3,"HU4_1","HU8_4","HU12_17912",3,1,"HW",50,4.6,NA,4.6,0.00023
808335,46.42659025,-69.0426638,2008,"ME",2,"HU4_1","HU8_4","HU12_17912",2,2,"HW",50,8.43,NA,8.43,0.0004215
808337,46.42594553,-69.01956325,2008,"ME",2,"HU4_1","HU8_4","HU12_17912",2,1,"HW",50,2.56,NA,2.56,0.000128
808347,46.4080128,-69.04851521,2008,"ME",6,"HU4_1","HU8_4","HU12_17912",6,2,"HW",50,5.36,NA,5.36,0.000268
808391,46.30265339,-69.08146313,2008,"ME",2,"HU4_1","HU8_4","HU12_17908",2,2,"HW",50,5,NA,5,0.00025
811489,46.49985789,-68.36709549,2007,"ME",5,"HU4_1","HU8_4","HU12_17928",5,4,"MID",50,18,NA,18,9e-04
816563,46.63811161,-67.7967991,2008,"ME",7,"HU4_1","HU8_603","HU12_17690",7,3,"MID",NA,NA,13.09,13.09,NA
816979,46.44025432,-67.78948609,2007,"ME",4,"HU4_1","HU8_603","HU12_18023",4,1,"HW",50,3.6,NA,3.6,0.00018
816993,46.4202109,-67.84401185,2007,"ME",5,"HU4_1","HU8_603","HU12_18023",5.484,2,"HW",50,8.5,NA,8.5,0.000425
817321,46.00558442,-67.91448231,2008,"ME",5,"HU4_1","HU8_5","HU12_17971",5,1,"HW",30,3.73,NA,3.73,0.0001119
817391,46.43748527,-67.91529292,2007,"ME",4,"HU4_1","HU8_603","HU12_18023",4,1,"HW",50,4.5,NA,4.5,0.000225
817395,46.38931794,-67.87042533,2007,"ME",6,"HU4_1","HU8_603","HU12_18023",6.49,2,"HW",50,6.7,NA,6.7,0.000335
817445,46.21438656,-67.91727118,2007,"ME",4,"HU4_1","HU8_5","HU12_17978",4.987,2,"HW",51,3.9,NA,3.9,0.0001989
817477,46.11119952,-67.88063741,2008,"ME",4,"HU4_1","HU8_5","HU12_17977",4,3,"MID",50,6.53,NA,6.53,0.0003265
817523,46.03409046,-67.87240895,2008,"ME",6,"HU4_1","HU8_5","HU12_17971",6.485,1,"HW",50,3,NA,3,0.00015
817525,46.01921678,-67.94703388,2008,"ME",6,"HU4_1","HU8_5","HU12_17971",6.486,1,"HW",40,2.73,NA,2.73,0.0001092
818123,46.22198301,-68.05553202,2007,"ME",3,"HU4_1","HU8_5","HU12_17978",3,1,"HW",40,2.5,NA,2.5,1e-04
818633,45.95080615,-67.82577726,2008,"ME",7,"HU4_1","HU8_25","HU12_17693",7.981,1,"HW",30,5.6,NA,5.6,0.000168
1021802,45.77361389,-69.58730331,2007,"ME",4,"HU4_4","HU8_10","HU12_18482",4,1,"HW",46,2.59,NA,2.59,0.00011914
1021904,45.65045036,-69.39312063,2007,"ME",2,"HU4_4","HU8_10","HU12_18484",2,1,"HW",71,4.37,NA,4.37,0.00031027
1022228,45.76283264,-69.56726954,2007,"ME",2,"HU4_4","HU8_10","HU12_18482",2,2,"HW",46,5.63,NA,5.63,0.00025898
1023634,45.69125028,-70.09972592,2008,"ME",5,"HU4_4","HU8_10","HU12_18470",5,2,"HW",NA,NA,NA,NA,NA
1024922,45.29404468,-69.83567431,2007,"ME",2,"HU4_4","HU8_10","HU12_18495",2,2,"HW",50,4.1,NA,4.1,0.000205
1024946,45.24201062,-69.85852169,2007,"ME",4,"HU4_4","HU8_10","HU12_18493",4,1,"HW",50,4.2,NA,4.2,0.00021
1025120,45.2402996,-69.82732952,2007,"ME",4,"HU4_4","HU8_10","HU12_18493",4,3,"MID",50,12.4,NA,12.4,0.00062
1031903,45.40974553,-70.16598086,2008,"ME",2,"HU4_4","HU8_18","HU12_18086",2,1,"HW",50,10,NA,10,5e-04
1031931,45.37955153,-70.40020087,2008,"ME",2,"HU4_4","HU8_18","HU12_18079",2,1,"HW",50,3.5,NA,3.5,0.000175
1031975,45.35559986,-70.36973681,2007,"ME",2,"HU4_4","HU8_18","HU12_18082",2,1,"HW",46,2.44,NA,2.44,0.00011224
1031979,45.34787187,-70.00806014,2008,"ME",2,"HU4_4","HU8_18","HU12_18087",2,2,"HW",50,10.6,NA,10.6,0.00053
1032013,45.3675487,-70.79889734,2007,"ME",2,"HU4_4","HU8_18","HU12_17706",2,1,"HW",61,6.55,NA,6.55,0.00039955
1032127,45.11787603,-70.37665318,2007,"ME",5,"HU4_4","HU8_18","HU12_18507",5,2,"HW",50,10.2,NA,10.2,0.00051
1032133,45.1139072,-70.35081859,2007,"ME",5,"HU4_4","HU8_18","HU12_18507",5,1,"HW",50,3.5,NA,3.5,0.000175
1032135,45.11362313,-70.35113487,2007,"ME",5,"HU4_4","HU8_18","HU12_18507",5,2,"HW",50,9.6,NA,9.6,0.00048
1032137,45.11199676,-70.32937464,2007,"ME",2,"HU4_4","HU8_18","HU12_18507",2,1,"HW",50,4.7,NA,4.7,0.000235
1032347,45.2526806,-70.22968258,2007,"ME",3,"HU4_4","HU8_18","HU12_18084",3.485,1,"HW",50,6,NA,6,3e-04
1032425,45.37389882,-70.28150576,2008,"ME",4,"HU4_4","HU8_18","HU12_18081",4,2,"HW",50,4,NA,4,2e-04
1033105,44.95562826,-70.57209617,2008,"ME",5,"HU4_4","HU8_18","HU12_18504",5,1,"HW",50,3.2,NA,3.2,0.00016
1698534,46.13312386,-69.93258766,2007,"ME",4,"HU4_2","HU8_6","HU12_18027",4,2,"HW",63,4.7,NA,4.7,0.0002961
1698690,46.24856911,-69.70411143,2007,"ME",2,"HU4_2","HU8_6","HU12_18045",2,1,"HW",50,4,NA,4,2e-04
1698694,46.25636985,-69.67872779,2007,"ME",2,"HU4_2","HU8_6","HU12_18045",2,2,"HW",50,3.7,NA,3.7,0.000185
1698708,46.12590887,-69.72078666,2007,"ME",4,"HU4_2","HU8_6","HU12_18042",4,1,"HW",50,6.4,NA,6.4,0.00032
1699094,46.0092729,-70.20087307,2007,"ME",7,"HU4_2","HU8_6","HU12_17694",7,1,"HW",50,5,NA,5,0.00025
1701492,45.98379764,-69.07694936,2008,"ME",2,"HU4_2","HU8_6","HU12_18056",2,1,"HW",50,NA,NA,NA,NA
1701508,45.97803278,-69.07494323,2008,"ME",2,"HU4_2","HU8_6","HU12_18056",2,3,"MID",165,NA,8.59,8.59,0.00141735
1701588,45.9446906,-69.8489836,2008,"ME",7,"HU4_2","HU8_6","HU12_18033",7.246,1,"HW",NA,NA,NA,NA,NA
1701620,45.94244046,-69.97725745,2007,"ME",2,"HU4_2","HU8_6","HU12_18027",2,2,"HW",50,6.1,NA,6.1,0.000305
1701688,45.90692924,-69.37414979,2008,"ME",7,"HU4_2","HU8_6","HU12_18054",7.496,1,"HW",50,5,NA,5,0.00025
1701712,45.8978167,-69.44583338,2008,"ME",6,"HU4_2","HU8_6","HU12_18040",6,1,"HW",50,10.6,NA,10.6,0.00053
1701762,45.88043907,-69.51292434,2008,"ME",8,"HU4_2","HU8_6","HU12_18038",8.993,1,"HW",50,7,NA,7,0.00035
1701876,45.79877355,-69.16658448,2007,"ME",4,"HU4_2","HU8_6","HU12_18059",4.491,2,"HW",50,8,NA,8,4e-04
1701920,45.78196167,-69.17853331,2007,"ME",6,"HU4_2","HU8_6","HU12_18059",8.96,2,"HW",45,2.1,NA,2.1,9.45e-05
1701950,45.7791679,-69.17272269,2007,"ME",6,"HU4_2","HU8_6","HU12_18059",7.973,3,"MID",56,22,NA,22,0.001232
