"SITE_ID","SPP_CODE","TOTAL_COUNT","OBSERVED_RICH","EXPECTED_RICH","AREA_sqkm","CONN_CLASS","STATE","TYPE"
"17543657","JOHNNY_DARTER",22,16,16.666,0.0379728,"MID_stream","IA","stream"
"17543657","BRASSY_MINNOW",4,16,16.666,0.0379728,"MID_stream","IA","stream"
"17543657","BLUEGILL",2,16,16.666,0.0379728,"MID_stream","IA","stream"
"17543657","COMMON_SHINER",41,16,16.666,0.0379728,"MID_stream","IA","stream"
"17543657","HORNYHEAD_CHUB",40,16,16.666,0.0379728,"MID_stream","IA","stream"
"17543657","BIGMOUTH_SHINER",433,16,16.666,0.0379728,"MID_stream","IA","stream"
"17543657","SAND_SHINER",25,16,16.666,0.0379728,"MID_stream","IA","stream"
"17543657","STONECAT",2,16,16.666,0.0379728,"MID_stream","IA","stream"
"17543657","BLUNTNOSE_MINNOW",430,16,16.666,0.0379728,"MID_stream","IA","stream"
"17543657","FATHEAD_MINNOW",1,16,16.666,0.0379728,"MID_stream","IA","stream"
"17543657","WESTERN_BLACKNOSE_DACE",140,16,16.666,0.0379728,"MID_stream","IA","stream"
"17543657","CREEK_CHUB",215,16,16.666,0.0379728,"MID_stream","IA","stream"
"11915999","SPOTFIN_SHINER",1,8,10.981,0.0014564,"HW_stream","IA","stream"
"11915999","JOHNNY_DARTER",3,8,10.981,0.0014564,"HW_stream","IA","stream"
"11915999","GREEN_SUNFISH",1,8,10.981,0.0014564,"HW_stream","IA","stream"
"11915999","BIGMOUTH_SHINER",22,8,10.981,0.0014564,"HW_stream","IA","stream"
"11915999","SAND_SHINER",1,8,10.981,0.0014564,"HW_stream","IA","stream"
"11915999","BLUNTNOSE_MINNOW",12,8,10.981,0.0014564,"HW_stream","IA","stream"
"11915999","FATHEAD_MINNOW",40,8,10.981,0.0014564,"HW_stream","IA","stream"
"11915999","CREEK_CHUB",78,8,10.981,0.0014564,"HW_stream","IA","stream"
"11919825","FRESHWATER_DRUM",3,23,29.216,1.1063358,"RIVER","IA","stream"
"11919825","RIVER_CARPSUCKER",15,23,29.216,1.1063358,"RIVER","IA","stream"
"11919825","QUILLBACK",1,23,29.216,1.1063358,"RIVER","IA","stream"
"11919825","BLUE_SUCKER",1,23,29.216,1.1063358,"RIVER","IA","stream"
"11919825","SPOTFIN_SHINER",13,23,29.216,1.1063358,"RIVER","IA","stream"
"11919825","COMMON_CARP",16,23,29.216,1.1063358,"RIVER","IA","stream"
"11919825","GIZZARD_SHAD",30,23,29.216,1.1063358,"RIVER","IA","stream"
"11919825","CHANNEL_CATFISH",6,23,29.216,1.1063358,"RIVER","IA","stream"
"11919825","SMALLMOUTH_BUFFALO",7,23,29.216,1.1063358,"RIVER","IA","stream"
"11919825","BIGMOUTH_BUFFALO",3,23,29.216,1.1063358,"RIVER","IA","stream"
"11919825","SHORTNOSE_GAR",2,23,29.216,1.1063358,"RIVER","IA","stream"
"11919825","GREEN_SUNFISH",1,23,29.216,1.1063358,"RIVER","IA","stream"
"11919825","ORANGESPOTTED_SUNFISH",4,23,29.216,1.1063358,"RIVER","IA","stream"
"11919825","BLUEGILL",1,23,29.216,1.1063358,"RIVER","IA","stream"
"11919825","COMMON_SHINER",4,23,29.216,1.1063358,"RIVER","IA","stream"
"11919825","WHITE_BASS",7,23,29.216,1.1063358,"RIVER","IA","stream"
"11919825","EMERALD_SHINER",12,23,29.216,1.1063358,"RIVER","IA","stream"
"11919825","RIVER_SHINER",1,23,29.216,1.1063358,"RIVER","IA","stream"
"11919825","SAND_SHINER",32,23,29.216,1.1063358,"RIVER","IA","stream"
"11919825","BULLHEAD_MINNOW",11,23,29.216,1.1063358,"RIVER","IA","stream"
"11919825","WHITE_CRAPPIE",7,23,29.216,1.1063358,"RIVER","IA","stream"
"11919825","FLATHEAD_CATFISH",2,23,29.216,1.1063358,"RIVER","IA","stream"
"11919825","SHOVELNOSE_STURGEON",3,23,29.216,1.1063358,"RIVER","IA","stream"
"6594222","CENTRAL_STONEROLLER",28,11,11.499,0.013893,"HW_stream","IA","stream"
"6594222","WHITE_SUCKER",17,11,11.499,0.013893,"HW_stream","IA","stream"
"6594222","FANTAIL_DARTER",14,11,11.499,0.013893,"HW_stream","IA","stream"
"6594222","JOHNNY_DARTER",19,11,11.499,0.013893,"HW_stream","IA","stream"
"6594222","NORTHERN_HOG_SUCKER",1,11,11.499,0.013893,"HW_stream","IA","stream"
"6594222","COMMON_SHINER",186,11,11.499,0.013893,"HW_stream","IA","stream"
"6594222","HORNYHEAD_CHUB",78,11,11.499,0.013893,"HW_stream","IA","stream"
"6594222","BIGMOUTH_SHINER",26,11,11.499,0.013893,"HW_stream","IA","stream"
"6594222","BLUNTNOSE_MINNOW",2,11,11.499,0.013893,"HW_stream","IA","stream"
"6594222","WESTERN_BLACKNOSE_DACE",76,11,11.499,0.013893,"HW_stream","IA","stream"
"6594222","CREEK_CHUB",92,11,11.499,0.013893,"HW_stream","IA","stream"
"6598028","CENTRAL_STONEROLLER",2,12,12.166,0.005487,"HW_stream","IA","stream"
"6598028","WHITE_SUCKER",5,12,12.166,0.005487,"HW_stream","IA","stream"
"6598028","SPOTFIN_SHINER",8,12,12.166,0.005487,"HW_stream","IA","stream"
"6598028","JOHNNY_DARTER",4,12,12.166,0.005487,"HW_stream","IA","stream"
"6598028","BRASSY_MINNOW",2,12,12.166,0.005487,"HW_stream","IA","stream"
"6598028","GREEN_SUNFISH",1,12,12.166,0.005487,"HW_stream","IA","stream"
"6598028","COMMON_SHINER",23,12,12.166,0.005487,"HW_stream","IA","stream"
"6598028","BIGMOUTH_SHINER",7,12,12.166,0.005487,"HW_stream","IA","stream"
"6598028","SAND_SHINER",5,12,12.166,0.005487,"HW_stream","IA","stream"
"6598028","BLUNTNOSE_MINNOW",27,12,12.166,0.005487,"HW_stream","IA","stream"
"6598028","FATHEAD_MINNOW",2,12,12.166,0.005487,"HW_stream","IA","stream"
"6598028","CREEK_CHUB",126,12,12.166,0.005487,"HW_stream","IA","stream"
"6607532","CENTRAL_STONEROLLER",468,18,19.998,0.00416835,"MID_stream","IA","stream"
"6607532","WHITE_SUCKER",29,18,19.998,0.00416835,"MID_stream","IA","stream"
"6607532","SPOTFIN_SHINER",29,18,19.998,0.00416835,"MID_stream","IA","stream"
"6607532","COMMON_CARP",10,18,19.998,0.00416835,"MID_stream","IA","stream"
"6607532","FANTAIL_DARTER",1,18,19.998,0.00416835,"MID_stream","IA","stream"
"6607532","BRASSY_MINNOW",79,18,19.998,0.00416835,"MID_stream","IA","stream"
"6607532","NORTHERN_HOG_SUCKER",1,18,19.998,0.00416835,"MID_stream","IA","stream"
"6607532","GREEN_SUNFISH",15,18,19.998,0.00416835,"MID_stream","IA","stream"
"6607532","BLUEGILL",6,18,19.998,0.00416835,"MID_stream","IA","stream"
"6607532","COMMON_SHINER",27,18,19.998,0.00416835,"MID_stream","IA","stream"
"6607532","LARGEMOUTH_BASS",7,18,19.998,0.00416835,"MID_stream","IA","stream"
"6607532","BIGMOUTH_SHINER",63,18,19.998,0.00416835,"MID_stream","IA","stream"
"6607532","SAND_SHINER",2,18,19.998,0.00416835,"MID_stream","IA","stream"
"6607532","SOUTHERN_REDBELLY_DACE",3,18,19.998,0.00416835,"MID_stream","IA","stream"
"6607532","BLUNTNOSE_MINNOW",223,18,19.998,0.00416835,"MID_stream","IA","stream"
"6607532","FATHEAD_MINNOW",88,18,19.998,0.00416835,"MID_stream","IA","stream"
"6607532","WESTERN_BLACKNOSE_DACE",39,18,19.998,0.00416835,"MID_stream","IA","stream"
"6607532","CREEK_CHUB",44,18,19.998,0.00416835,"MID_stream","IA","stream"
"6608042","YELLOW_BULLHEAD",2,19,23.144,0.0224119,"MID_stream","IA","stream"
"6608042","CENTRAL_STONEROLLER",1,19,23.144,0.0224119,"MID_stream","IA","stream"
"6608042","QUILLBACK",1,19,23.144,0.0224119,"MID_stream","IA","stream"
"6608042","SPOTFIN_SHINER",53,19,23.144,0.0224119,"MID_stream","IA","stream"
"6608042","COMMON_CARP",2,19,23.144,0.0224119,"MID_stream","IA","stream"
"6608042","JOHNNY_DARTER",2,19,23.144,0.0224119,"MID_stream","IA","stream"
"6608042","BRASSY_MINNOW",1,19,23.144,0.0224119,"MID_stream","IA","stream"
"6608042","CHANNEL_CATFISH",5,19,23.144,0.0224119,"MID_stream","IA","stream"
"6608042","GREEN_SUNFISH",35,19,23.144,0.0224119,"MID_stream","IA","stream"
"6608042","ORANGESPOTTED_SUNFISH",40,19,23.144,0.0224119,"MID_stream","IA","stream"
"6608042","SHORTHEAD_REDHORSE",11,19,23.144,0.0224119,"MID_stream","IA","stream"
"6608042","BIGMOUTH_SHINER",1,19,23.144,0.0224119,"MID_stream","IA","stream"
"6608042","SAND_SHINER",3,19,23.144,0.0224119,"MID_stream","IA","stream"
"6608042","STONECAT",8,19,23.144,0.0224119,"MID_stream","IA","stream"
"6608042","BLACKSIDE_DARTER",3,19,23.144,0.0224119,"MID_stream","IA","stream"
"6608042","SLENDERHEAD_DARTER",4,19,23.144,0.0224119,"MID_stream","IA","stream"
"6608042","BLUNTNOSE_MINNOW",5,19,23.144,0.0224119,"MID_stream","IA","stream"
"6608042","FATHEAD_MINNOW",1,19,23.144,0.0224119,"MID_stream","IA","stream"
"6608042","CREEK_CHUB",3,19,23.144,0.0224119,"MID_stream","IA","stream"
"6621610","BLUEGILL",1,4,4,0.01732955,"MID_stream","IA","stream"
"6621610","BIGMOUTH_SHINER",65,4,4,0.01732955,"MID_stream","IA","stream"
"6621610","FATHEAD_MINNOW",60,4,4,0.01732955,"MID_stream","IA","stream"
"6621610","CREEK_CHUB",216,4,4,0.01732955,"MID_stream","IA","stream"
"22250535","BLACK_BULLHEAD",2,17,19.646,0.045486,"MID_stream","IA","stream"
"22250535","FRESHWATER_DRUM",1,17,19.646,0.045486,"MID_stream","IA","stream"
"22250535","RIVER_CARPSUCKER",1,17,19.646,0.045486,"MID_stream","IA","stream"
"22250535","RED_SHINER",18,17,19.646,0.045486,"MID_stream","IA","stream"
"22250535","SPOTFIN_SHINER",54,17,19.646,0.045486,"MID_stream","IA","stream"
"22250535","COMMON_CARP",4,17,19.646,0.045486,"MID_stream","IA","stream"
"22250535","CHANNEL_CATFISH",5,17,19.646,0.045486,"MID_stream","IA","stream"
"22250535","GREEN_SUNFISH",4,17,19.646,0.045486,"MID_stream","IA","stream"
"22250535","BLUEGILL",7,17,19.646,0.045486,"MID_stream","IA","stream"
"22250535","LARGEMOUTH_BASS",5,17,19.646,0.045486,"MID_stream","IA","stream"
"22250535","SHORTHEAD_REDHORSE",6,17,19.646,0.045486,"MID_stream","IA","stream"
"22250535","BIGMOUTH_SHINER",1,17,19.646,0.045486,"MID_stream","IA","stream"
"22250535","SUCKERMOUTH_MINNOW",2,17,19.646,0.045486,"MID_stream","IA","stream"
"22250535","BLUNTNOSE_MINNOW",9,17,19.646,0.045486,"MID_stream","IA","stream"
"22250535","FATHEAD_MINNOW",2,17,19.646,0.045486,"MID_stream","IA","stream"
"22250535","FLATHEAD_CATFISH",1,17,19.646,0.045486,"MID_stream","IA","stream"
"22250535","CREEK_CHUB",5,17,19.646,0.045486,"MID_stream","IA","stream"
"14806669","BLACK_BULLHEAD",6,13,13.998,0.0013374,"HW_stream","IA","stream"
"14806669","YELLOW_BULLHEAD",4,13,13.998,0.0013374,"HW_stream","IA","stream"
"14806669","CENTRAL_STONEROLLER",19,13,13.998,0.0013374,"HW_stream","IA","stream"
"14806669","GREEN_SUNFISH",16,13,13.998,0.0013374,"HW_stream","IA","stream"
"14806669","BLUEGILL",1,13,13.998,0.0013374,"HW_stream","IA","stream"
"14806669","COMMON_SHINER",72,13,13.998,0.0013374,"HW_stream","IA","stream"
"14806669","LARGEMOUTH_BASS",1,13,13.998,0.0013374,"HW_stream","IA","stream"
"14806669","HORNYHEAD_CHUB",23,13,13.998,0.0013374,"HW_stream","IA","stream"
"14806669","BIGMOUTH_SHINER",69,13,13.998,0.0013374,"HW_stream","IA","stream"
"14806669","SUCKERMOUTH_MINNOW",15,13,13.998,0.0013374,"HW_stream","IA","stream"
"14806669","BLUNTNOSE_MINNOW",237,13,13.998,0.0013374,"HW_stream","IA","stream"
"14806669","WESTERN_BLACKNOSE_DACE",110,13,13.998,0.0013374,"HW_stream","IA","stream"
"14806669","CREEK_CHUB",49,13,13.998,0.0013374,"HW_stream","IA","stream"
"14806729","BIGMOUTH_SHINER",178,4,4,0.0018846,"HW_stream","IA","stream"
"14806729","BLUNTNOSE_MINNOW",18,4,4,0.0018846,"HW_stream","IA","stream"
"14806729","FATHEAD_MINNOW",2,4,4,0.0018846,"HW_stream","IA","stream"
"14806729","WESTERN_BLACKNOSE_DACE",131,4,4,0.0018846,"HW_stream","IA","stream"
"6964377","YELLOW_BULLHEAD",7,21,21.25,0.03782954,"MID_stream","IA","stream"
"6964377","CENTRAL_STONEROLLER",2,21,21.25,0.03782954,"MID_stream","IA","stream"
"6964377","QUILLBACK",2,21,21.25,0.03782954,"MID_stream","IA","stream"
"6964377","RED_SHINER",278,21,21.25,0.03782954,"MID_stream","IA","stream"
"6964377","SPOTFIN_SHINER",5,21,21.25,0.03782954,"MID_stream","IA","stream"
"6964377","FANTAIL_DARTER",14,21,21.25,0.03782954,"MID_stream","IA","stream"
"6964377","JOHNNY_DARTER",24,21,21.25,0.03782954,"MID_stream","IA","stream"
"6964377","ORANGETHROAT_DARTER",9,21,21.25,0.03782954,"MID_stream","IA","stream"
"6964377","CHANNEL_CATFISH",12,21,21.25,0.03782954,"MID_stream","IA","stream"
"6964377","LONGNOSE_GAR",3,21,21.25,0.03782954,"MID_stream","IA","stream"
"6964377","GREEN_SUNFISH",23,21,21.25,0.03782954,"MID_stream","IA","stream"
"6964377","BLUEGILL",1,21,21.25,0.03782954,"MID_stream","IA","stream"
"6964377","COMMON_SHINER",5,21,21.25,0.03782954,"MID_stream","IA","stream"
"6964377","SMALLMOUTH_BASS",18,21,21.25,0.03782954,"MID_stream","IA","stream"
"6964377","HORNYHEAD_CHUB",132,21,21.25,0.03782954,"MID_stream","IA","stream"
"6964377","BIGMOUTH_SHINER",229,21,21.25,0.03782954,"MID_stream","IA","stream"
"6964377","SAND_SHINER",190,21,21.25,0.03782954,"MID_stream","IA","stream"
"6964377","SLENDER_MADTOM",7,21,21.25,0.03782954,"MID_stream","IA","stream"
"6964377","SUCKERMOUTH_MINNOW",11,21,21.25,0.03782954,"MID_stream","IA","stream"
"6964377","BLUNTNOSE_MINNOW",440,21,21.25,0.03782954,"MID_stream","IA","stream"
"6964377","CREEK_CHUB",12,21,21.25,0.03782954,"MID_stream","IA","stream"
"6965099","CENTRAL_STONEROLLER",3,9,9,0.0017298,"HW_stream","IA","stream"
"6965099","RED_SHINER",7,9,9,0.0017298,"HW_stream","IA","stream"
"6965099","JOHNNY_DARTER",4,9,9,0.0017298,"HW_stream","IA","stream"
"6965099","ORANGETHROAT_DARTER",12,9,9,0.0017298,"HW_stream","IA","stream"
"6965099","BLUEGILL",2,9,9,0.0017298,"HW_stream","IA","stream"
"6965099","BIGMOUTH_SHINER",83,9,9,0.0017298,"HW_stream","IA","stream"
"6965099","SAND_SHINER",67,9,9,0.0017298,"HW_stream","IA","stream"
"6965099","BLUNTNOSE_MINNOW",53,9,9,0.0017298,"HW_stream","IA","stream"
"6965099","CREEK_CHUB",48,9,9,0.0017298,"HW_stream","IA","stream"
"6978978","YELLOW_BULLHEAD",31,21,22.997,0.03218778,"MID_stream","IA","stream"
"6978978","CENTRAL_STONEROLLER",100,21,22.997,0.03218778,"MID_stream","IA","stream"
"6978978","WHITE_SUCKER",23,21,22.997,0.03218778,"MID_stream","IA","stream"
"6978978","RED_SHINER",22,21,22.997,0.03218778,"MID_stream","IA","stream"
"6978978","SPOTFIN_SHINER",1,21,22.997,0.03218778,"MID_stream","IA","stream"
"6978978","JOHNNY_DARTER",31,21,22.997,0.03218778,"MID_stream","IA","stream"
"6978978","BRASSY_MINNOW",1,21,22.997,0.03218778,"MID_stream","IA","stream"
"6978978","NORTHERN_HOG_SUCKER",20,21,22.997,0.03218778,"MID_stream","IA","stream"
"6978978","GREEN_SUNFISH",12,21,22.997,0.03218778,"MID_stream","IA","stream"
"6978978","BLUEGILL",10,21,22.997,0.03218778,"MID_stream","IA","stream"
"6978978","COMMON_SHINER",37,21,22.997,0.03218778,"MID_stream","IA","stream"
"6978978","SMALLMOUTH_BASS",3,21,22.997,0.03218778,"MID_stream","IA","stream"
"6978978","LARGEMOUTH_BASS",2,21,22.997,0.03218778,"MID_stream","IA","stream"
"6978978","BIGMOUTH_SHINER",38,21,22.997,0.03218778,"MID_stream","IA","stream"
"6978978","SAND_SHINER",70,21,22.997,0.03218778,"MID_stream","IA","stream"
"6978978","SLENDER_MADTOM",15,21,22.997,0.03218778,"MID_stream","IA","stream"
"6978978","STONECAT",15,21,22.997,0.03218778,"MID_stream","IA","stream"
"6978978","SUCKERMOUTH_MINNOW",19,21,22.997,0.03218778,"MID_stream","IA","stream"
"6978978","BLUNTNOSE_MINNOW",91,21,22.997,0.03218778,"MID_stream","IA","stream"
"6978978","FATHEAD_MINNOW",4,21,22.997,0.03218778,"MID_stream","IA","stream"
"6978978","CREEK_CHUB",72,21,22.997,0.03218778,"MID_stream","IA","stream"
"6981126","YELLOW_BULLHEAD",2,21,27.245,0.03942432,"MID_stream","IA","stream"
"6981126","CENTRAL_STONEROLLER",110,21,27.245,0.03942432,"MID_stream","IA","stream"
"6981126","WHITE_SUCKER",1,21,27.245,0.03942432,"MID_stream","IA","stream"
"6981126","RED_SHINER",126,21,27.245,0.03942432,"MID_stream","IA","stream"
"6981126","JOHNNY_DARTER",61,21,27.245,0.03942432,"MID_stream","IA","stream"
"6981126","BRASSY_MINNOW",1,21,27.245,0.03942432,"MID_stream","IA","stream"
"6981126","GREEN_SUNFISH",1,21,27.245,0.03942432,"MID_stream","IA","stream"
"6981126","BLUEGILL",4,21,27.245,0.03942432,"MID_stream","IA","stream"
"6981126","COMMON_SHINER",21,21,27.245,0.03942432,"MID_stream","IA","stream"
"6981126","LARGEMOUTH_BASS",6,21,27.245,0.03942432,"MID_stream","IA","stream"
"6981126","GOLDEN_REDHORSE",4,21,27.245,0.03942432,"MID_stream","IA","stream"
"6981126","BIGMOUTH_SHINER",562,21,27.245,0.03942432,"MID_stream","IA","stream"
"6981126","SAND_SHINER",214,21,27.245,0.03942432,"MID_stream","IA","stream"
"6981126","STONECAT",1,21,27.245,0.03942432,"MID_stream","IA","stream"
"6981126","SUCKERMOUTH_MINNOW",5,21,27.245,0.03942432,"MID_stream","IA","stream"
"6981126","BLUNTNOSE_MINNOW",76,21,27.245,0.03942432,"MID_stream","IA","stream"
"6981126","FATHEAD_MINNOW",6,21,27.245,0.03942432,"MID_stream","IA","stream"
"6981126","BLACK_CRAPPIE",2,21,27.245,0.03942432,"MID_stream","IA","stream"
"6981126","FLATHEAD_CATFISH",1,21,27.245,0.03942432,"MID_stream","IA","stream"
"6981126","WESTERN_BLACKNOSE_DACE",8,21,27.245,0.03942432,"MID_stream","IA","stream"
"6981126","CREEK_CHUB",142,21,27.245,0.03942432,"MID_stream","IA","stream"
"22253429","YELLOW_BULLHEAD",1,9,9.996,0.00961767,"MID_stream","IA","stream"
"22253429","RED_SHINER",61,9,9.996,0.00961767,"MID_stream","IA","stream"
"22253429","GREEN_SUNFISH",1,9,9.996,0.00961767,"MID_stream","IA","stream"
"22253429","BLUEGILL",6,9,9.996,0.00961767,"MID_stream","IA","stream"
"22253429","LARGEMOUTH_BASS",9,9,9.996,0.00961767,"MID_stream","IA","stream"
"22253429","BIGMOUTH_SHINER",45,9,9.996,0.00961767,"MID_stream","IA","stream"
"22253429","SAND_SHINER",37,9,9.996,0.00961767,"MID_stream","IA","stream"
"22253429","BLUNTNOSE_MINNOW",103,9,9.996,0.00961767,"MID_stream","IA","stream"
"22253429","FATHEAD_MINNOW",8,9,9.996,0.00961767,"MID_stream","IA","stream"
"5000141","QUILLBACK",2,12,12.997,0.0271963,"MID_stream","IA","stream"
"5000141","RED_SHINER",55,12,12.997,0.0271963,"MID_stream","IA","stream"
"5000141","GIZZARD_SHAD",64,12,12.997,0.0271963,"MID_stream","IA","stream"
"5000141","CHANNEL_CATFISH",5,12,12.997,0.0271963,"MID_stream","IA","stream"
"5000141","GREEN_SUNFISH",131,12,12.997,0.0271963,"MID_stream","IA","stream"
"5000141","BLUEGILL",21,12,12.997,0.0271963,"MID_stream","IA","stream"
"5000141","LARGEMOUTH_BASS",1,12,12.997,0.0271963,"MID_stream","IA","stream"
"5000141","BIGMOUTH_SHINER",34,12,12.997,0.0271963,"MID_stream","IA","stream"
"5000141","SAND_SHINER",22,12,12.997,0.0271963,"MID_stream","IA","stream"
"5000141","BLUNTNOSE_MINNOW",14,12,12.997,0.0271963,"MID_stream","IA","stream"
"5000141","BULLHEAD_MINNOW",2,12,12.997,0.0271963,"MID_stream","IA","stream"
"5000141","BLACK_CRAPPIE",1,12,12.997,0.0271963,"MID_stream","IA","stream"
"5000017","FRESHWATER_DRUM",7,17,29.468,0.00578656,"MID_stream","IA","stream"
"5000017","RIVER_CARPSUCKER",3,17,29.468,0.00578656,"MID_stream","IA","stream"
"5000017","RED_SHINER",80,17,29.468,0.00578656,"MID_stream","IA","stream"
"5000017","SPOTFIN_SHINER",1,17,29.468,0.00578656,"MID_stream","IA","stream"
"5000017","COMMON_CARP",5,17,29.468,0.00578656,"MID_stream","IA","stream"
"5000017","GIZZARD_SHAD",8,17,29.468,0.00578656,"MID_stream","IA","stream"
"5000017","FANTAIL_DARTER",1,17,29.468,0.00578656,"MID_stream","IA","stream"
"5000017","CHANNEL_CATFISH",36,17,29.468,0.00578656,"MID_stream","IA","stream"
"5000017","SHORTNOSE_GAR",1,17,29.468,0.00578656,"MID_stream","IA","stream"
"5000017","GREEN_SUNFISH",93,17,29.468,0.00578656,"MID_stream","IA","stream"
"5000017","BLUEGILL",23,17,29.468,0.00578656,"MID_stream","IA","stream"
"5000017","LARGEMOUTH_BASS",1,17,29.468,0.00578656,"MID_stream","IA","stream"
"5000017","BIGMOUTH_SHINER",36,17,29.468,0.00578656,"MID_stream","IA","stream"
"5000017","SAND_SHINER",75,17,29.468,0.00578656,"MID_stream","IA","stream"
"5000017","SLENDERHEAD_DARTER",2,17,29.468,0.00578656,"MID_stream","IA","stream"
"5000017","BLUNTNOSE_MINNOW",17,17,29.468,0.00578656,"MID_stream","IA","stream"
"5000017","WHITE_CRAPPIE",1,17,29.468,0.00578656,"MID_stream","IA","stream"
"4994631","BLACK_BULLHEAD",1,17,19.247,0.0017442,"MID_stream","IA","stream"
"4994631","YELLOW_BULLHEAD",2,17,19.247,0.0017442,"MID_stream","IA","stream"
"4994631","CENTRAL_STONEROLLER",28,17,19.247,0.0017442,"MID_stream","IA","stream"
"4994631","WHITE_SUCKER",19,17,19.247,0.0017442,"MID_stream","IA","stream"
"4994631","RED_SHINER",40,17,19.247,0.0017442,"MID_stream","IA","stream"
"4994631","GIZZARD_SHAD",43,17,19.247,0.0017442,"MID_stream","IA","stream"
"4994631","JOHNNY_DARTER",2,17,19.247,0.0017442,"MID_stream","IA","stream"
"4994631","SMALLMOUTH_BUFFALO",1,17,19.247,0.0017442,"MID_stream","IA","stream"
"4994631","GREEN_SUNFISH",26,17,19.247,0.0017442,"MID_stream","IA","stream"
"4994631","BLUEGILL",28,17,19.247,0.0017442,"MID_stream","IA","stream"
"4994631","LARGEMOUTH_BASS",7,17,19.247,0.0017442,"MID_stream","IA","stream"
"4994631","BIGMOUTH_SHINER",171,17,19.247,0.0017442,"MID_stream","IA","stream"
"4994631","SAND_SHINER",60,17,19.247,0.0017442,"MID_stream","IA","stream"
"4994631","SUCKERMOUTH_MINNOW",3,17,19.247,0.0017442,"MID_stream","IA","stream"
"4994631","BLUNTNOSE_MINNOW",101,17,19.247,0.0017442,"MID_stream","IA","stream"
"4994631","FATHEAD_MINNOW",1,17,19.247,0.0017442,"MID_stream","IA","stream"
"4994631","CREEK_CHUB",154,17,19.247,0.0017442,"MID_stream","IA","stream"
"4997563","YELLOW_BULLHEAD",1,12,12.998,0.03055164,"MID_stream","IA","stream"
"4997563","CENTRAL_STONEROLLER",217,12,12.998,0.03055164,"MID_stream","IA","stream"
"4997563","WHITE_SUCKER",1,12,12.998,0.03055164,"MID_stream","IA","stream"
"4997563","RED_SHINER",9,12,12.998,0.03055164,"MID_stream","IA","stream"
"4997563","FANTAIL_DARTER",5,12,12.998,0.03055164,"MID_stream","IA","stream"
"4997563","JOHNNY_DARTER",3,12,12.998,0.03055164,"MID_stream","IA","stream"
"4997563","ORANGETHROAT_DARTER",25,12,12.998,0.03055164,"MID_stream","IA","stream"
"4997563","GREEN_SUNFISH",70,12,12.998,0.03055164,"MID_stream","IA","stream"
"4997563","BIGMOUTH_SHINER",13,12,12.998,0.03055164,"MID_stream","IA","stream"
"4997563","SAND_SHINER",17,12,12.998,0.03055164,"MID_stream","IA","stream"
"4997563","BLUNTNOSE_MINNOW",57,12,12.998,0.03055164,"MID_stream","IA","stream"
"4997563","CREEK_CHUB",17,12,12.998,0.03055164,"MID_stream","IA","stream"
"5799192","BLACK_BULLHEAD",17,16,17.998,0.02980488,"MID_stream","IA","stream"
"5799192","YELLOW_BULLHEAD",18,16,17.998,0.02980488,"MID_stream","IA","stream"
"5799192","GOLDFISH",2,16,17.998,0.02980488,"MID_stream","IA","stream"
"5799192","RIVER_CARPSUCKER",3,16,17.998,0.02980488,"MID_stream","IA","stream"
"5799192","RED_SHINER",186,16,17.998,0.02980488,"MID_stream","IA","stream"
"5799192","COMMON_CARP",6,16,17.998,0.02980488,"MID_stream","IA","stream"
"5799192","CHANNEL_CATFISH",3,16,17.998,0.02980488,"MID_stream","IA","stream"
"5799192","GREEN_SUNFISH",154,16,17.998,0.02980488,"MID_stream","IA","stream"
"5799192","BLUEGILL",17,16,17.998,0.02980488,"MID_stream","IA","stream"
"5799192","LARGEMOUTH_BASS",15,16,17.998,0.02980488,"MID_stream","IA","stream"
"5799192","BIGMOUTH_SHINER",254,16,17.998,0.02980488,"MID_stream","IA","stream"
"5799192","SAND_SHINER",100,16,17.998,0.02980488,"MID_stream","IA","stream"
"5799192","SUCKERMOUTH_MINNOW",7,16,17.998,0.02980488,"MID_stream","IA","stream"
"5799192","BLUNTNOSE_MINNOW",19,16,17.998,0.02980488,"MID_stream","IA","stream"
"5799192","FLATHEAD_CATFISH",1,16,17.998,0.02980488,"MID_stream","IA","stream"
"5799192","CREEK_CHUB",1,16,17.998,0.02980488,"MID_stream","IA","stream"
"13361690","BLUEGILL",63,24,36.444,0.47648604,"RIVER","IA","stream"
"13361690","BOWFIN",1,24,36.444,0.47648604,"RIVER","IA","stream"
"13361690","BROOK_SILVERSIDE",1,24,36.444,0.47648604,"RIVER","IA","stream"
"13361690","BULLHEAD_MINNOW",22,24,36.444,0.47648604,"RIVER","IA","stream"
"13361690","COMMON_CARP",4,24,36.444,0.47648604,"RIVER","IA","stream"
"13361690","FLATHEAD_CATFISH",4,24,36.444,0.47648604,"RIVER","IA","stream"
"13361690","FRESHWATER_DRUM",1,24,36.444,0.47648604,"RIVER","IA","stream"
"13361690","GIZZARD_SHAD",31,24,36.444,0.47648604,"RIVER","IA","stream"
"13361690","GOLDEN_SHINER",5,24,36.444,0.47648604,"RIVER","IA","stream"
"13361690","LARGEMOUTH_BASS",38,24,36.444,0.47648604,"RIVER","IA","stream"
"13361690","LOGPERCH",1,24,36.444,0.47648604,"RIVER","IA","stream"
"13361690","MUD_DARTER",1,24,36.444,0.47648604,"RIVER","IA","stream"
